6.104498635977506638e-03,-8.070304989814758301e-01,-2.408296167850494385e-01,-2.783934175968170166e-01,-3.299054801464080811e-01,-4.351922273635864258e-01,-5.165905952453613281e-01,-5.119245648384094238e-01,-4.893462657928466797e-01,-4.873169958591461182e-01,-4.953513443470001221e-01,-4.432675540447235107e-01,-2.824940979480743408e-01,-8.984543383121490479e-02,-1.685632765293121338e-02,-5.986906588077545166e-02,-1.326553970575332642e-01,-1.669040620326995850e-01,-7.600780576467514038e-02,5.665298551321029663e-02
1.717111766338348389e-01,2.649433314800262451e-01,4.357317686080932617e-01,3.454902470111846924e-01,2.361322045326232910e-01,9.931564331054687500e-02,-3.036528639495372772e-02,-1.114247292280197144e-01,-1.631548106670379639e-01,-2.135352045297622681e-01,-2.498909235000610352e-01,-2.471701949834823608e-01,-2.070975601673126221e-01,-1.692774593830108643e-01,-1.588491499423980713e-01,-1.740428954362869263e-01,-2.030218690633773804e-01,-2.366482466459274292e-01,-2.532894909381866455e-01,-2.810729742050170898e-01
1.094765663146972656e-01,1.692049801349639893e-01,9.500506334006786346e-03,2.658912912011146545e-02,4.221197962760925293e-02,5.997250974178314209e-02,7.532210648059844971e-02,8.400527387857437134e-02,9.324882179498672485e-02,1.053785532712936401e-01,1.148639917373657227e-01,1.181273907423019409e-01,1.147252246737480164e-01,1.105234920978546143e-01,1.061459183692932129e-01,1.015717908740043640e-01,9.982687234878540039e-02,1.013242006301879883e-01,1.031451895833015442e-01,1.060570999979972839e-01
-1.070807337760925293e+00,-2.872041761875152588e-01,-5.757883191108703613e-01,-4.759444594383239746e-01,-3.465124070644378662e-01,-1.826119869947433472e-01,-5.899148434400558472e-02,-2.879174053668975830e-02,-2.554658241569995880e-02,-2.450125059112906456e-03,1.807500980794429779e-02,-3.648794442415237427e-02,-2.086071819067001343e-01,-4.021569788455963135e-01,-4.546400606632232666e-01,-3.380987048149108887e-01,-1.923493593931198120e-01,-1.460748910903930664e-01,-3.112978339195251465e-01,-5.441349744796752930e-01
2.373867481946945190e-02,-1.046963095664978027e+00,-3.732208013534545898e-01,-3.347058594226837158e-01,-3.396868705749511719e-01,-3.567330241203308105e-01,-3.350948691368103027e-01,-2.792867124080657959e-01,-2.293680608272552490e-01,-1.882504820823669434e-01,-1.410962194204330444e-01,-6.833963841199874878e-02,1.618572138249874115e-02,1.001813486218452454e-01,1.528306752443313599e-01,1.660906672477722168e-01,1.808148026466369629e-01,2.272218465805053711e-01,3.227929174900054932e-01,4.459184706211090088e-01
-8.917283415794372559e-01,-3.715503811836242676e-01,-6.605957150459289551e-01,-5.743006467819213867e-01,-4.546385109424591064e-01,-2.802368402481079102e-01,-1.457660794258117676e-01,-1.119467690587043762e-01,-1.150710359215736389e-01,-1.054548546671867371e-01,-8.569405227899551392e-02,-1.335817128419876099e-01,-2.894826829433441162e-01,-4.703653752803802490e-01,-5.251907706260681152e-01,-4.236659407615661621e-01,-2.915959954261779785e-01,-2.548791468143463135e-01,-4.194633662700653076e-01,-6.441902518272399902e-01
8.783345110714435577e-03,-1.009268999099731445e+00,-2.435658872127532959e-01,-2.272800356149673462e-01,-2.581934928894042969e-01,-3.099319934844970703e-01,-3.181214332580566406e-01,-2.805757224559783936e-01,-2.492494881153106689e-01,-2.317520976066589355e-01,-2.089145183563232422e-01,-1.547882705926895142e-01,-7.336405664682388306e-02,2.355471486225724220e-03,4.012492299079895020e-02,2.860136516392230988e-02,2.699040621519088745e-02,7.071280479431152344e-02,1.785363256931304932e-01,3.187884688377380371e-01
3.044641576707363129e-03,-1.023723125457763672e+00,-2.561611533164978027e-01,-2.426605671644210815e-01,-2.731297314167022705e-01,-3.267575800418853760e-01,-3.374180495738983154e-01,-2.949346601963043213e-01,-2.568764984607696533e-01,-2.333177179098129272e-01,-2.066529244184494019e-01,-1.494947224855422974e-01,-5.990262329578399658e-02,2.183703333139419556e-02,5.961753427982330322e-02,4.223760962486267090e-02,2.925921604037284851e-02,6.092915683984756470e-02,1.725081354379653931e-01,3.328247368335723877e-01
2.491148374974727631e-02,-9.866241812705993652e-01,-2.742609679698944092e-01,-2.476422041654586792e-01,-2.579157054424285889e-01,-2.731107175350189209e-01,-2.547349929809570312e-01,-2.062815576791763306e-01,-1.606132835149765015e-01,-1.209149137139320374e-01,-7.349827140569686890e-02,2.498935209587216377e-03,8.524595946073532104e-02,1.632403582334518433e-01,2.101541161537170410e-01,2.168695926666259766e-01,2.238070070743560791e-01,2.593630254268646240e-01,3.376892209053039551e-01,4.426350593566894531e-01
1.097161099314689636e-01,1.732024997472763062e-01,1.316814869642257690e-02,3.033998794853687286e-02,4.609437659382820129e-02,6.371127814054489136e-02,7.910036295652389526e-02,8.707144111394882202e-02,9.817058593034744263e-02,1.093837320804595947e-01,1.187810525298118591e-01,1.222782209515571594e-01,1.186754554510116577e-01,1.141815409064292908e-01,1.087905392050743103e-01,1.055084988474845886e-01,1.032144129276275635e-01,1.040982082486152649e-01,1.060976535081863403e-01,1.088910102844238281e-01
6.906068883836269379e-03,-1.024621248245239258e+00,-2.637399435043334961e-01,-2.671550214290618896e-01,-2.972585260868072510e-01,-3.578622043132781982e-01,-3.695897459983825684e-01,-3.107970058917999268e-01,-2.558560073375701904e-01,-2.264426797628402710e-01,-2.072703838348388672e-01,-1.529840081930160522e-01,-5.761259421706199646e-02,3.906795755028724670e-02,6.829868257045745850e-02,2.204507030546665192e-02,-3.168789669871330261e-02,-3.889387473464012146e-02,4.247969016432762146e-02,1.644518375396728516e-01
1.167372688651084900e-01,-5.658765435218811035e-01,-2.188923954963684082e-01,-2.780484855175018311e-01,-3.433887660503387451e-01,-4.357834756374359131e-01,-4.966655671596527100e-01,-4.802309572696685791e-01,-4.335984885692596436e-01,-3.877867758274078369e-01,-3.436838388442993164e-01,-2.691205441951751709e-01,-1.664413660764694214e-01,-8.110167086124420166e-02,-4.616000503301620483e-02,-4.199767112731933594e-02,-4.173238947987556458e-02,-5.007329955697059631e-02,-5.365560948848724365e-02,-9.999352693557739258e-02
1.109549403190612793e-02,-1.012115359306335449e+00,-2.317863404750823975e-01,-2.230421900749206543e-01,-2.573823630809783936e-01,-3.150710165500640869e-01,-3.291562795639038086e-01,-2.894322872161865234e-01,-2.527597248554229736e-01,-2.324296683073043823e-01,-2.087768465280532837e-01,-1.515042781829833984e-01,-6.115015596151351929e-02,1.786381565034389496e-02,5.306736752390861511e-02,3.113296069204807281e-02,1.738046854734420776e-02,4.728178307414054871e-02,1.553633809089660645e-01,3.019416332244873047e-01
-5.722376052290201187e-03,-1.040309190750122070e+00,-3.148706853389739990e-01,-2.761257886886596680e-01,-2.909379005432128906e-01,-3.229963481426239014e-01,-3.155344426631927490e-01,-2.694654166698455811e-01,-2.349278628826141357e-01,-2.139281928539276123e-01,-1.852103620767593384e-01,-1.238678544759750366e-01,-4.188437014818191528e-02,3.333896398544311523e-02,8.396274596452713013e-02,9.085331112146377563e-02,1.077669933438301086e-01,1.658730208873748779e-01,2.793455123901367188e-01,4.232633709907531738e-01
2.134803868830204010e-02,-1.106978774070739746e+00,-2.167801856994628906e-01,-2.431641668081283569e-01,-2.970135807991027832e-01,-3.671683371067047119e-01,-3.809021115303039551e-01,-3.245402276515960693e-01,-2.741156518459320068e-01,-2.489779144525527954e-01,-2.251837402582168579e-01,-1.735836863517761230e-01,-8.069453388452529907e-02,1.175594329833984375e-02,3.913938999176025391e-02,-1.233807206153869629e-02,-7.848250120878219604e-02,-1.012421548366546631e-01,-3.219758719205856323e-02,8.294417709112167358e-02
1.601243391633033752e-02,-1.013384461402893066e+00,-2.960712313652038574e-01,-2.672168314456939697e-01,-2.902512848377227783e-01,-3.340473473072052002e-01,-3.372187912464141846e-01,-2.951110601425170898e-01,-2.569341957569122314e-01,-2.385037690401077271e-01,-2.150792777538299561e-01,-1.603366881608963013e-01,-7.177946716547012329e-02,7.859168574213981628e-03,5.590875446796417236e-02,5.654863640666007996e-02,6.544714421033859253e-02,1.182717308402061462e-01,2.346405684947967529e-01,3.806326389312744141e-01
