5.427745729684829712e-02,-1.618438065052032471e-01,-4.207967594265937805e-02,9.325316548347473145e-02,-2.407909333705902100e-01,-4.271720647811889648e-01,-2.071993239223957062e-02,-1.521226912736892700e-01,-2.160198986530303955e-02,3.334143757820129395e-02,-2.614030539989471436e-01,-4.817179441452026367e-01,-2.535688281059265137e-01,-8.747077547013759613e-03,-2.555887103080749512e-01,-2.567495107650756836e-01,-2.583591341972351074e-01,-4.013192653656005859e-01,1.643232107162475586e-01
-1.708910167217254639e-01,1.977584138512611389e-02,1.668659001588821411e-01,1.809449195861816406e-01,3.101221658289432526e-02,-6.246994063258171082e-02,1.687887907028198242e-01,3.550883010029792786e-02,1.544219106435775757e-01,3.664748370647430420e-01,-4.836609661579132080e-01,-6.916853785514831543e-01,-5.118940472602844238e-01,-3.040114825125783682e-04,-5.144309401512145996e-01,-5.155259966850280762e-01,-5.195808410644531250e-01,-9.172026067972183228e-02,-7.605038117617368698e-03
1.160431653261184692e-01,-9.396348893642425537e-02,9.607584774494171143e-02,6.248649582266807556e-02,-1.224108263850212097e-01,-3.944455683231353760e-01,2.095531523227691650e-01,-4.794348776340484619e-02,2.383120954036712646e-01,3.296231329441070557e-01,-3.473854660987854004e-01,-3.894518613815307617e-01,-3.430150151252746582e-01,1.808970264391973615e-04,-3.451502025127410889e-01,-3.439692258834838867e-01,-3.448480665683746338e-01,-3.170789182186126709e-01,3.925816416740417480e-01
-1.074101850390434265e-01,-1.932522282004356384e-03,-1.869553886353969574e-02,-1.167983189225196838e-01,-2.692922949790954590e-01,-6.159029603004455566e-01,-2.606594562530517578e-02,-4.829228855669498444e-03,-1.908118277788162231e-02,4.152026772499084473e-01,-1.599226295948028564e-01,4.703182876110076904e-01,-6.619156152009963989e-02,8.251788676716387272e-04,-6.541742384433746338e-02,-6.750293076038360596e-02,-6.867557764053344727e-02,-5.200214385986328125e-01,1.011269450187683105e+00
-1.485738903284072876e-01,-1.569648683071136475e-01,-8.135756105184555054e-02,-8.062295615673065186e-02,-1.930376440286636353e-01,-3.014893531799316406e-01,-7.735794037580490112e-02,-1.470495611429214478e-01,-7.734973728656768799e-02,1.062878668308258057e-01,-4.675808846950531006e-01,-5.931220054626464844e-01,-4.725961089134216309e-01,-5.476320162415504456e-03,-4.723378419876098633e-01,-4.768233299255371094e-01,-4.814913272857666016e-01,-5.140557885169982910e-01,-1.819554418325424194e-01
2.496687322854995728e-02,-5.728774145245552063e-02,5.287591740489006042e-02,8.486479520797729492e-02,-1.829329319298267365e-02,-8.252399414777755737e-02,7.913504540920257568e-02,-2.456147782504558563e-02,7.963872700929641724e-02,3.041421771049499512e-01,-3.320595324039459229e-01,-5.087053179740905762e-01,-3.515391051769256592e-01,-1.467300113290548325e-03,-3.547218739986419678e-01,-3.542724847793579102e-01,-3.580658435821533203e-01,-8.346454054117202759e-02,-1.033176556229591370e-01
1.719879806041717529e-01,-5.642184987664222717e-03,5.791395902633666992e-02,1.204213649034500122e-01,-6.305721402168273926e-02,-1.530461907386779785e-01,8.188641816377639771e-02,1.652773842215538025e-02,1.083644255995750427e-01,5.058851242065429688e-01,-1.109927222132682800e-01,-3.695525228977203369e-01,-8.993368595838546753e-02,-1.092331367544829845e-04,-9.140650928020477295e-02,-9.157861769199371338e-02,-9.209028631448745728e-02,4.015464708209037781e-02,4.348125755786895752e-01
-4.442626237869262695e-02,1.262709349393844604e-01,1.418595910072326660e-01,-2.206755802035331726e-02,1.571899056434631348e-01,-4.265099391341209412e-02,2.318107485771179199e-01,1.647431105375289917e-01,2.435861229896545410e-01,1.991570293903350830e-01,-2.509928867220878601e-02,-6.257767975330352783e-02,-4.496340826153755188e-02,-8.020254783332347870e-03,-4.620579630136489868e-02,-4.426341876387596130e-02,-4.358493909239768982e-02,-2.150264680385589600e-01,5.382550954818725586e-01
2.262816019356250763e-02,7.283822447061538696e-02,1.474623829126358032e-01,1.934708207845687866e-01,2.181952446699142456e-02,-6.137789413332939148e-02,1.358121931552886963e-01,6.463530659675598145e-02,1.261204481124877930e-01,6.091582030057907104e-02,5.656630173325538635e-02,5.850096046924591064e-02,4.355304688215255737e-02,-6.869136541354237124e-06,4.298425093293190002e-02,4.407146573066711426e-02,4.515646770596504211e-02,1.406290531158447266e-01,4.186222255229949951e-01
1.179778203368186951e-01,-1.308028846979141235e-01,-9.544234722852706909e-02,-1.879245974123477936e-02,-3.039867877960205078e-01,-4.458503425121307373e-01,-1.123170182108879089e-01,-1.194096431136131287e-01,-9.811250120401382446e-02,4.313208758831024170e-01,-1.760576963424682617e-01,-1.150245219469070435e-01,-1.506167948246002197e-01,-1.456165045965462923e-04,-1.527842730283737183e-01,-1.553230881690979004e-01,-1.602537482976913452e-01,-5.094299912452697754e-01,8.630817383527755737e-02
