-1.382662802934646606e-01,6.017628684639930725e-02,-1.240517646074295044e-01,-4.437407106161117554e-02,1.578279286623001099e-01,1.049646139144897461e-01,7.193736732006072998e-02,-1.271781176328659058e-01,-3.510406315326690674e-01,2.771300077438354492e-01,8.894895762205123901e-02,8.924368768930435181e-02,9.958080947399139404e-02,1.393019556999206543e-01,1.070428490638732910e-01,7.161771506071090698e-02,1.069733276963233948e-01
-3.754607960581779480e-02,3.091380894184112549e-01,2.664186954498291016e-01,2.113153338432312012e-01,2.880951464176177979e-01,2.114044427871704102e-01,2.180218994617462158e-01,2.692324519157409668e-01,2.791833132505416870e-02,4.765018820762634277e-01,3.248452246189117432e-01,2.516221404075622559e-01,1.921196430921554565e-01,3.492663502693176270e-01,4.707627892494201660e-01,3.924241065979003906e-01,2.663946747779846191e-01
-6.848453078418970108e-03,5.567326545715332031e-01,8.337969332933425903e-02,8.171154558658599854e-02,4.016499221324920654e-01,2.645433843135833740e-01,3.001217246055603027e-01,9.634350240230560303e-02,5.899824947118759155e-02,-6.097658872604370117e-01,-4.534445106983184814e-01,-5.311342477798461914e-01,-4.628292322158813477e-01,-5.019205212593078613e-01,-5.382249355316162109e-01,-5.685028433799743652e-01,-4.756975769996643066e-01
-1.304890662431716919e-01,2.686547040939331055e-01,3.664838150143623352e-02,2.072222083806991577e-01,2.682268917560577393e-01,2.012516856193542480e-01,1.829304993152618408e-01,5.028914660215377808e-02,4.496249929070472717e-02,-4.234120249748229980e-01,-1.425608843564987183e-01,-3.487771451473236084e-01,-1.043606847524642944e-01,-2.930283248424530029e-01,-3.053608834743499756e-01,-3.306625187397003174e-01,-1.476125419139862061e-01
4.500922188162803650e-02,-2.550565302371978760e-01,-1.049663871526718140e-01,-1.219933778047561646e-01,-1.806143969297409058e-01,-2.210744917392730713e-01,-1.730014532804489136e-01,-1.089735850691795349e-01,-5.730034410953521729e-02,9.965587854385375977e-01,9.196240901947021484e-01,9.053580760955810547e-01,8.561533689498901367e-01,1.184376120567321777e+00,1.039057850837707520e+00,1.062631011009216309e+00,1.214903593063354492e+00
-7.136412709951400757e-02,1.495582163333892822e-01,7.918079197406768799e-02,1.998056024312973022e-01,2.191092669963836670e-01,1.497425436973571777e-01,1.560008227825164795e-01,7.214927673339843750e-02,2.205008082091808319e-02,4.468182623386383057e-01,2.337441742420196533e-01,5.037247538566589355e-01,6.584257483482360840e-01,4.101311266422271729e-01,3.986870646476745605e-01,3.531792163848876953e-01,4.949406683444976807e-01
-4.709530994296073914e-02,4.415735006332397461e-01,1.126009225845336914e-01,1.193027496337890625e-01,3.205088376998901367e-01,2.221420556306838989e-01,2.344741225242614746e-01,1.117462068796157837e-01,2.922631986439228058e-02,-5.913444757461547852e-01,-4.601224362850189209e-01,-5.269987583160400391e-01,-4.605431556701660156e-01,-4.929053485393524170e-01,-5.234242081642150879e-01,-5.517333149909973145e-01,-4.682523310184478760e-01
1.572032570838928223e-01,-2.575543476268649101e-03,1.221530721522867680e-03,1.578121818602085114e-02,-1.335915178060531616e-01,9.762790985405445099e-03,3.850595280528068542e-02,3.601090749725699425e-03,-1.519522219896316528e-01,-2.968796193599700928e-01,1.033150479197502136e-01,-3.856171667575836182e-01,-3.109265863895416260e-01,-3.147278726100921631e-01,-2.410119026899337769e-01,-2.314981371164321899e-01,-3.484978377819061279e-01
-1.120314151048660278e-01,1.630481183528900146e-01,2.000998258590698242e-01,1.156448721885681152e-01,1.528765559196472168e-01,1.665218770503997803e-01,1.556378751993179321e-01,2.075533568859100342e-01,-1.588661074638366699e-01,5.299171805381774902e-01,5.991089344024658203e-01,7.808649539947509766e-01,6.045574545860290527e-01,6.997971534729003906e-01,6.904222965240478516e-01,6.802925467491149902e-01,5.645592808723449707e-01
4.376173485070466995e-03,-5.084767341613769531e-01,2.354051768779754639e-01,3.427599072456359863e-01,3.131102621555328369e-01,3.483508229255676270e-01,-1.584325134754180908e-01,2.158758938312530518e-01,-9.434374421834945679e-02,2.308541536331176758e-01,4.941233396530151367e-01,2.769506275653839111e-01,1.918359994888305664e-01,2.105127125978469849e-01,1.891520172357559204e-01,2.396997213363647461e-01,2.399130165576934814e-01
8.810883015394210815e-02,-2.539860308170318604e-01,-9.720268845558166504e-02,-9.151411801576614380e-02,-3.510767519474029541e-01,-3.003480434417724609e-01,-2.069830447435379028e-01,-9.872752428054809570e-02,-7.077483087778091431e-02,5.090076923370361328e-01,6.735495477914810181e-02,4.731710255146026611e-01,4.348815679550170898e-01,3.700101673603057861e-01,3.132856786251068115e-01,2.999472916126251221e-01,1.339828222990036011e-01
-1.101489141583442688e-01,2.007016986608505249e-01,-6.770303100347518921e-02,3.593196347355842590e-02,2.184717357158660889e-01,1.965595036745071411e-01,1.572981923818588257e-01,-5.149349942803382874e-02,3.625350072979927063e-02,-4.872766435146331787e-01,-4.029628038406372070e-01,-5.545390248298645020e-01,-4.903891384601593018e-01,-5.033915042877197266e-01,-4.929836094379425049e-01,-5.090874433517456055e-01,-4.549494087696075439e-01
-1.984002627432346344e-02,1.670558601617813110e-01,-3.067845851182937622e-02,2.080257423222064972e-02,1.257319152355194092e-01,5.151877179741859436e-02,9.515170007944107056e-02,-4.419081285595893860e-02,-3.051076531410217285e-01,-9.907430410385131836e-02,1.666557416319847107e-02,-2.331907004117965698e-01,-1.176137253642082214e-01,-1.577845662832260132e-01,-1.876028776168823242e-01,-2.398196011781692505e-01,-9.221148490905761719e-02
3.020513616502285004e-02,5.596427321434020996e-01,1.282740354537963867e+00,1.500177741050720215e+00,3.062565028667449951e-01,2.560476660728454590e-01,3.784281015396118164e-01,1.234286427497863770e+00,1.827338594011962414e-03,3.012424111366271973e-01,-2.707957662642002106e-02,2.632888555526733398e-01,2.540080547332763672e-01,3.660355806350708008e-01,3.209611475467681885e-01,3.488857150077819824e-01,3.270531296730041504e-01
-6.157471239566802979e-02,2.218843400478363037e-01,-6.074743717908859253e-02,2.463596686720848083e-02,2.145712971687316895e-01,1.855355352163314819e-01,1.600076407194137573e-01,-4.679491370916366577e-02,4.787369817495346069e-02,-5.263233184814453125e-01,-4.264667630195617676e-01,-5.916061401367187500e-01,-5.111731290817260742e-01,-5.306027531623840332e-01,-5.200235247611999512e-01,-5.346695184707641602e-01,-4.850547313690185547e-01
1.108419448137283325e-01,1.583018153905868530e-01,1.545327156782150269e-01,1.549657136201858521e-01,5.140109732747077942e-02,9.331551194190979004e-02,1.248445138335227966e-01,1.549161970615386963e-01,2.118736803531646729e-01,1.068854108452796936e-01,-3.566536903381347656e-01,-1.882380694150924683e-01,-9.120325744152069092e-02,-1.636286228895187378e-01,2.470194175839424133e-02,1.305869128555059433e-02,-1.927612721920013428e-01
-1.147363036870956421e-01,1.219836175441741943e-01,-3.283867239952087402e-02,4.210276529192924500e-02,1.964091509580612183e-01,1.572334468364715576e-01,1.278112083673477173e-01,-3.239560872316360474e-02,-1.927932947874069214e-01,1.798053681850433350e-01,1.026718914508819580e-01,1.385329407639801502e-03,7.483681663870811462e-03,3.625752404332160950e-02,2.621508575975894928e-02,-9.425327181816101074e-03,2.135731466114521027e-02
