-2.913667174198053544e-07,9.980689696931221988e-08,4.331463543394420412e-08,3.143865612287299882e-08,3.264056047669328109e-08,-8.369739390445829486e-08,2.436358101931546116e-07,1.874434332194141462e-07,2.011055784123527701e-07,-1.121246029356370855e-07,9.237966835939914745e-09,-3.658512355286802631e-07,-4.428127198252695962e-08,6.276343356148572639e-08,1.217606211412203265e-07,1.869900785322897718e-07,1.392703268265904626e-07
-1.357489054498728365e-07,-2.306376103433649405e-07,-1.339568633795806818e-08,-5.857200591208311380e-08,6.805797170272853691e-08,-2.057702488400536822e-07,1.177503676785818243e-07,3.404026571729446005e-08,-6.440440181165740796e-09,-1.202919861498230603e-07,1.143177357221247803e-07,4.476850890000605432e-08,7.350134012540365802e-08,2.264063567736229743e-07,1.858253000364129548e-07,-5.946949599433537514e-08,-5.504120181853977556e-08
1.328785065561532974e-02,1.088158786296844482e-01,1.144134551286697388e-01,1.184206530451774597e-01,5.442155897617340088e-02,1.164996251463890076e-01,1.163933351635932922e-01,6.371244788169860840e-02,1.204584985971450806e-01,1.047300174832344055e-01,-2.612931421026587486e-03,9.961974620819091797e-02,9.291680157184600830e-02,3.212815150618553162e-02,1.302985996007919312e-01,1.516130417585372925e-01,1.064161881804466248e-01
-7.130610942840576172e-02,8.202885277569293976e-03,2.476925775408744812e-02,-1.703861914575099945e-02,1.231762468814849854e-01,5.162330716848373413e-02,2.319229952991008759e-02,-1.995497941970825195e-02,1.482271030545234680e-02,3.221352696418762207e-01,3.324460387229919434e-01,3.136029541492462158e-01,3.480943441390991211e-01,3.371557593345642090e-01,3.188187777996063232e-01,3.337038755416870117e-01,3.325641155242919922e-01
1.279078889638185501e-02,1.030088961124420166e-01,1.084522977471351624e-01,1.101893261075019836e-01,6.523375213146209717e-02,1.079062521457672119e-01,1.126969307661056519e-01,4.214354231953620911e-02,1.009564548730850220e-01,9.352167695760726929e-02,2.945701032876968384e-02,8.812718838453292847e-02,5.087848752737045288e-02,4.273482412099838257e-02,1.735944449901580811e-01,1.278397440910339355e-01,1.150984317064285278e-01
-1.529654711484909058e-01,-8.191812038421630859e-01,-1.742238104343414307e-01,-1.537541627883911133e+00,2.195885181427001953e+00,-1.200400367379188538e-01,-1.617013663053512573e-01,-1.369900928693823516e-06,-2.687410116195678711e-01,1.620454192161560059e-01,3.747881390154361725e-03,1.117277070879936218e-01,5.223829299211502075e-02,2.115569263696670532e-01,1.826101690530776978e-01,2.468933016061782837e-01,3.323460519313812256e-01
-4.588972628116607666e-01,1.110521703958511353e-01,1.184284985065460205e-01,1.141156777739524841e-01,1.427345126867294312e-01,1.165631040930747986e-01,1.170742660760879517e-01,1.238822117447853088e-01,1.224736049771308899e-01,1.652097105979919434e-01,1.761528402566909790e-01,1.654412895441055298e-01,1.270679235458374023e-01,1.614990830421447754e-01,1.215354055166244507e-01,1.727963984012603760e-01,1.739312410354614258e-01
3.987019070450514846e-08,-8.522111016873168410e-08,-2.018751033006083162e-08,-4.776724082944383554e-08,1.261920345996259130e-07,-9.731225247833208414e-08,-1.496464676620234968e-07,-9.667069633678693208e-08,-1.175222674731912775e-08,1.385400452136309468e-07,4.169550891219842015e-07,-7.354989861596550327e-08,1.690417548161349259e-07,-8.359491765475013381e-09,-6.700878429910517298e-08,-8.988669719656172674e-08,7.252555889181167004e-08
-1.792810857295989990e-01,-9.946866892278194427e-03,-1.160538792610168457e-01,-1.389885842800140381e-01,-4.007514119148254395e-01,-9.622812271118164062e-02,-1.125756204128265381e-01,-3.058201968669891357e-01,-2.251364886760711670e-01,5.631877779960632324e-01,4.533652365207672119e-01,5.545356273651123047e-01,3.156535923480987549e-01,5.178309082984924316e-01,2.323081493377685547e-01,5.366834402084350586e-01,5.601832866668701172e-01
-3.007505536079406738e-01,1.518537551164627075e-01,1.613735109567642212e-01,1.533755511045455933e-01,1.084455922245979309e-01,1.589755713939666748e-01,1.611383706331253052e-01,1.705532521009445190e-01,1.640597432851791382e-01,1.476951092481613159e-01,1.623337715864181519e-01,1.426934748888015747e-01,1.524480581283569336e-01,1.674986481666564941e-01,1.553484052419662476e-01,1.914254873991012573e-01,1.975159049034118652e-01
-4.303294792771339417e-02,-7.513059675693511963e-02,-1.594023257493972778e-01,1.049032062292098999e-01,-3.986051976680755615e-01,-1.628806889057159424e-01,-1.618082821369171143e-01,-3.203406631946563721e-01,-1.746095567941665649e-01,2.509705722332000732e-01,2.933595180511474609e-01,2.710587084293365479e-01,5.847032070159912109e-01,2.998910546302795410e-01,2.672128677368164062e-01,1.986965537071228027e-01,2.301329970359802246e-01
1.067738011479377747e-01,-8.970317989587783813e-02,-4.995946073904633522e-04,-1.499025616794824600e-02,3.778109550476074219e-01,-2.296079322695732117e-02,7.152389734983444214e-04,-2.342388331890106201e-01,5.233689770102500916e-02,1.153572797775268555e-01,1.169292032718658447e-01,1.221990585327148438e-01,3.732801601290702820e-02,3.864807635545730591e-02,-2.590778470039367676e-02,1.479359567165374756e-01,8.282021433115005493e-02
1.071738898754119873e-01,-1.022270694375038147e-01,-1.736246496438980103e-01,-1.432341039180755615e-01,1.619493514299392700e-01,-1.529126316308975220e-01,-1.757611632347106934e-01,-1.717070639133453369e-01,-1.694027632474899292e-01,7.623032871606483241e-08,1.461348375642046449e-08,-1.319451570225282921e-07,-5.005987882614135742e-01,-8.173303008079528809e-01,3.347352892160415649e-02,4.770945860599340449e-09,6.248402684150278219e-08
2.802775800228118896e-02,7.668327540159225464e-02,9.815976768732070923e-02,9.600030630826950073e-02,2.765552327036857605e-02,1.055217757821083069e-01,9.889920800924301147e-02,2.861608937382698059e-02,9.487238526344299316e-02,1.109314188361167908e-01,4.370662942528724670e-02,1.130021885037422180e-01,6.968232244253158569e-02,3.518695011734962463e-02,2.233268469572067261e-01,1.425400376319885254e-01,1.227605640888214111e-01
4.003357514739036560e-02,-3.816758468747138977e-02,-2.658038027584552765e-02,-4.578021820634603500e-03,1.037086471915245056e-01,-1.702376641333103180e-02,-2.674758061766624451e-02,-3.034772723913192749e-02,-1.205075532197952271e-02,6.406576037406921387e-01,5.231027603149414062e-01,6.278248429298400879e-01,8.323078155517578125e-01,6.478826999664306641e-01,6.591911911964416504e-01,6.367412209510803223e-01,6.360042095184326172e-01
-1.369480884250151576e-07,2.736814792569930432e-07,2.447458484766684705e-07,-1.464244832050098921e-07,-6.531454488367671729e-08,6.400089347380344407e-08,4.125885766370629426e-08,8.962257425082498230e-08,2.134205923098875246e-09,6.980669553513507708e-08,4.144148135765135521e-07,6.505162986059076502e-08,-2.225307298431289382e-07,8.232383663653308759e-08,3.497151723763636255e-08,1.249583618800897966e-07,-3.753626032221291098e-08
-8.378488303151243599e-08,-1.315266899837297387e-07,-3.870242437642446021e-08,-1.369634361481075757e-07,6.183184808605801663e-08,6.918875783412659075e-08,-1.048051956331619294e-07,-1.440413512909799465e-07,9.875269313397438964e-08,4.308215650894453574e-08,5.483090603775053751e-08,1.695848084182216553e-07,4.703049683030258166e-08,-1.945793854929434019e-07,1.223762922109017381e-07,1.639642022155385348e-07,-1.081666223257116144e-08
1.275157649070024490e-02,1.064173951745033264e-01,1.136590242385864258e-01,1.190902963280677795e-01,3.500472381711006165e-02,1.138107851147651672e-01,1.154575198888778687e-01,5.520750954747200012e-02,1.174079626798629761e-01,1.026514321565628052e-01,-1.020778436213731766e-02,9.530294686555862427e-02,9.682757407426834106e-02,3.250231221318244934e-02,1.218109801411628723e-01,1.449540108442306519e-01,1.018565669655799866e-01
-5.637636846245186462e-08,6.439374544697784586e-08,2.640792899910593405e-07,8.363323189541915781e-08,5.604735520137182903e-08,7.818993452701761271e-08,-4.887923310548103473e-08,2.257469446931281709e-07,-5.168604033656265528e-08,1.205741426701933960e-07,-3.692967354140819225e-08,-1.091119514740057639e-07,1.552181885244863224e-07,2.662548013177001849e-07,1.072012238978459209e-07,3.206938004041148815e-07,4.686079790872099693e-08
1.804856397211551666e-02,8.412259072065353394e-02,1.037521585822105408e-01,8.859390020370483398e-02,-1.072912514209747314e-01,9.964106976985931396e-02,1.019474416971206665e-01,3.547374531626701355e-02,9.546024352312088013e-02,1.140504851937294006e-01,3.678610175848007202e-02,1.099987626075744629e-01,2.259514294564723969e-02,3.708721324801445007e-02,1.412383168935775757e-01,1.448482871055603027e-01,1.091635227203369141e-01
-4.051817953586578369e-02,-1.900716312229633331e-02,-1.610680073499679565e-01,9.064453095197677612e-02,8.083336949348449707e-01,-6.234597414731979370e-02,-1.653506904840469360e-01,2.138678729534149170e-01,-8.712062845006585121e-04,7.992495909547869815e-08,-1.815253511949777021e-07,-8.962856234973060054e-09,-1.368005990982055664e+00,5.906784750209226331e-08,-1.005872845649719238e+00,5.248261913948226720e-08,-1.729775220837836969e-07
1.057313606142997742e-01,-7.996550202369689941e-02,-4.639007966034114361e-04,-2.081702463328838348e-02,2.181701809167861938e-01,-1.441768743097782135e-02,-2.258705208078026772e-03,-3.437236249446868896e-01,1.885230280458927155e-02,2.544648051261901855e-01,2.145957499742507935e-01,2.637412846088409424e-01,1.341408640146255493e-01,1.526007801294326782e-01,3.176679462194442749e-02,2.602737247943878174e-01,1.975790858268737793e-01
