4.996048659086227417e-02,6.550265103578567505e-02,-2.779698967933654785e-01,4.283920824527740479e-01,-3.017256855964660645e-01,-2.342907711863517761e-02,1.500070542097091675e-01,2.069642394781112671e-01,-1.005751267075538635e-01,-2.286897003650665283e-01,-3.597363233566284180e-01,1.294569857418537140e-02,-1.453754864633083344e-02,-2.304713577032089233e-01,-1.109386309981346130e-01,4.864821210503578186e-02,1.577663272619247437e-01,-1.948823481798171997e-01
-4.624029099941253662e-01,3.225947320461273193e-01,-4.894763529300689697e-01,2.247074693441390991e-01,-4.268364310264587402e-01,-2.512086927890777588e-01,-3.571035861968994141e-01,3.449388742446899414e-01,-2.592695951461791992e-01,-5.063381195068359375e-01,-3.142040371894836426e-01,5.240162014961242676e-01,4.936644732952117920e-01,-5.563399195671081543e-01,-1.338275074958801270e-01,-1.314248889684677124e-01,6.721603125333786011e-02,1.025073006749153137e-01
-6.428313255310058594e-02,6.823126971721649170e-02,2.547190524637699127e-02,3.955191746354103088e-02,5.322312191128730774e-02,3.445374965667724609e-02,1.541859060525894165e-01,-1.925480552017688751e-02,-3.355265036225318909e-02,-5.200009793043136597e-02,-1.651461236178874969e-02,8.266779780387878418e-02,6.467705219984054565e-02,-3.523346781730651855e-02,8.360342122614383698e-03,-7.446866482496261597e-02,-6.900044530630111694e-02,-2.798104286193847656e-02
-5.792504549026489258e-01,5.154269337654113770e-01,-2.401220053434371948e-01,-8.514774590730667114e-02,-1.278018057346343994e-01,-5.180777907371520996e-01,-3.047512173652648926e-01,2.890528552234172821e-02,1.041257474571466446e-02,-1.679824590682983398e-01,-3.444091677665710449e-01,1.492276936769485474e-01,3.692652881145477295e-01,-1.610524207353591919e-01,3.968386948108673096e-01,3.455909490585327148e-01,-2.833051048219203949e-02,-5.361606478691101074e-01
-2.998457252979278564e-01,2.686303555965423584e-01,-3.442966639995574951e-01,1.341840028762817383e-01,-2.921897768974304199e-01,-1.242038756608963013e-01,-5.805599316954612732e-02,5.315347909927368164e-01,-2.888314127922058105e-01,-1.847567707300186157e-01,-4.880758523941040039e-01,5.766351222991943359e-01,1.404611468315124512e-01,-4.668478071689605713e-01,-3.081034421920776367e-01,4.453981220722198486e-01,5.150566622614860535e-02,1.718729138374328613e-01
-3.868923187255859375e-01,5.814138650894165039e-01,-7.716143727302551270e-01,4.658453166484832764e-01,-7.606451511383056641e-01,-2.839269042015075684e-01,-1.906984448432922363e-01,3.697077035903930664e-01,-1.275255680084228516e-01,-6.494470834732055664e-01,-2.824360728263854980e-01,4.020391702651977539e-01,1.430551558732986450e-01,-7.944454550743103027e-01,-1.070439592003822327e-01,7.136312872171401978e-02,3.715350478887557983e-02,1.812208257615566254e-02
-2.231851071119308472e-01,4.466313123703002930e-01,-5.300725698471069336e-01,4.182777106761932373e-01,-3.412906229496002197e-01,-2.906150221824645996e-01,-1.866054907441139221e-02,-3.533317148685455322e-02,1.941209658980369568e-02,-4.426091611385345459e-01,-1.292161047458648682e-01,5.893533676862716675e-02,5.457286257296800613e-03,-5.591779351234436035e-01,1.237495243549346924e-01,-6.987112108618021011e-03,2.109756171703338623e-01,-3.422370851039886475e-01
1.191988214850425720e-02,-6.546700745820999146e-02,-9.046965092420578003e-02,-5.956902354955673218e-02,6.776934117078781128e-02,5.526821687817573547e-02,1.260204613208770752e-01,-9.387494623661041260e-02,2.425109967589378357e-02,-1.664080768823623657e-01,6.310012936592102051e-02,-7.011665403842926025e-02,-1.336691081523895264e-01,-1.104063689708709717e-01,4.140910133719444275e-02,-1.676648482680320740e-02,-9.124844521284103394e-02,-3.244641423225402832e-01
-9.089115262031555176e-02,1.753859519958496094e-01,-1.675788611173629761e-01,5.480427667498588562e-02,-2.030058205127716064e-01,-3.589573875069618225e-02,-1.169853061437606812e-01,4.693184792995452881e-02,-1.393519487464800477e-04,-1.940910518169403076e-01,-8.296859264373779297e-02,1.560654193162918091e-01,1.207804754376411438e-01,-1.693497300148010254e-01,1.961080171167850494e-02,-1.974545866250991821e-01,-1.812600716948509216e-02,-1.955572366714477539e-01
-3.579678535461425781e-01,3.912954330444335938e-01,-3.152149319648742676e-01,2.638811469078063965e-01,-2.188242375850677490e-01,-3.470728993415832520e-01,7.439617998898029327e-03,1.876533776521682739e-01,-7.258522510528564453e-02,-1.842706054449081421e-01,-2.533097863197326660e-01,8.056404441595077515e-02,9.377516806125640869e-02,-4.104579985141754150e-01,4.690115153789520264e-02,3.348886594176292419e-02,3.372871875762939453e-01,-2.639575302600860596e-01
