2.815350331366062164e-02,9.382414072751998901e-02,-4.961220547556877136e-02,6.218721345067024231e-02,6.304531544446945190e-02,-3.808819130063056946e-02,-5.128474533557891846e-02,1.459495127201080322e-01,-3.711638599634170532e-02,-6.512752175331115723e-02,6.402996927499771118e-02,-8.200240135192871094e-02,-1.754868924617767334e-01,-1.121828891336917877e-02,2.525404468178749084e-02,4.413690418004989624e-02
7.857846794649958611e-04,4.492482170462608337e-02,-9.245197288691997528e-04,-2.708938904106616974e-03,-3.470089053735136986e-03,-1.865759491920471191e-02,-1.345675787888467312e-03,1.074432162567973137e-03,-1.445713569410145283e-03,7.874074392020702362e-03,-1.407425268553197384e-03,6.319412495940923691e-03,9.921549353748559952e-04,1.533613190986216068e-03,-4.359801532700657845e-04,-1.081414302461780608e-04
-4.332288801670074463e-01,2.879618667066097260e-03,-1.478976488113403320e+00,-1.572445333003997803e-01,1.926749825477600098e+00,-7.326499223709106445e-01,4.767805039882659912e-01,4.258199632167816162e-01,-3.441681265830993652e-01,-8.583325147628784180e-01,3.025684356689453125e-01,1.367968413978815079e-02,3.966137170791625977e-01,5.067780613899230957e-01,4.071326851844787598e-01,4.843496680259704590e-01
9.654499590396881104e-02,1.452644239179790020e-03,6.621552165597677231e-03,-2.160613536834716797e-01,-2.668100409209728241e-02,-3.865395784378051758e-01,-3.957417607307434082e-02,1.145202666521072388e-02,-1.644434183835983276e-01,2.039535343647003174e-01,-6.355307251214981079e-02,2.520088851451873779e-01,5.240114778280258179e-02,6.776232272386550903e-03,-2.003004588186740875e-02,6.385082006454467773e-02
