1.632077693939208984e-01
1.043817028403282166e-02
1.608355790376663208e-01
1.448412835597991943e-01
1.028078421950340271e-01
2.756764367222785950e-02
2.082693576812744141e-01
1.265059858560562134e-01
6.927047669887542725e-02
1.190040037035942078e-01
1.012216806411743164e-01
4.178544506430625916e-02
5.264789238572120667e-02
7.278293371200561523e-02
1.129772588610649109e-01
2.041488736867904663e-01
2.444847226142883301e-01
1.553262770175933838e-01
3.320620357990264893e-01
3.148995339870452881e-01
2.298949807882308960e-01
1.868900507688522339e-01
2.072814851999282837e-01
1.313137412071228027e-01
8.674150705337524414e-02
3.355964124202728271e-01
2.457148283720016479e-01
1.091671884059906006e-01
1.290206313133239746e-01
8.765948563814163208e-02
1.611653268337249756e-01
2.739872038364410400e-01
6.434448808431625366e-02
-7.592810690402984619e-02
1.369384117424488068e-02
-5.563754588365554810e-02
6.657980382442474365e-02
5.821058154106140137e-02
8.596257120370864868e-02
-1.915717273950576782e-01
1.376700550317764282e-01
6.449884176254272461e-02
6.684801727533340454e-02
-1.275746375322341919e-01
-9.140600264072418213e-02
1.294788867235183716e-01
1.835164427757263184e-01
-3.283203765749931335e-02
2.206239849328994751e-01
1.723882406949996948e-01
2.491578757762908936e-01
2.426359504461288452e-01
3.066698610782623291e-01
2.111901640892028809e-01
1.471553146839141846e-01
1.288961172103881836e-01
9.945870190858840942e-02
1.944791525602340698e-01
1.249598115682601929e-01
5.756526440382003784e-02
1.036369651556015015e-01
1.001599878072738647e-01
1.753407418727874756e-01
2.611523568630218506e-01
