-3.104402311146259308e-02,2.065548300743103027e-01,-2.612348794937133789e-01,3.614364564418792725e-01,-3.777061700820922852e-01,-2.443592064082622528e-02,-2.137072011828422546e-02,2.247105091810226440e-01,-7.431526482105255127e-02,-2.847634255886077881e-01,-3.355405926704406738e-01,3.217844665050506592e-02,3.363432735204696655e-02,-2.226207107305526733e-01,-4.488921910524368286e-02,-4.215292632579803467e-02,1.953490078449249268e-01,-2.284642755985260010e-01
-4.411313533782958984e-01,3.333601951599121094e-01,-4.429798722267150879e-01,1.090232878923416138e-01,-4.022348523139953613e-01,-3.322142958641052246e-01,-2.519065737724304199e-01,2.253281623125076294e-01,-2.416880577802658081e-01,-3.608410954475402832e-01,-2.737305164337158203e-01,5.304312109947204590e-01,4.124969542026519775e-01,-4.751695990562438965e-01,-8.262805640697479248e-02,-6.160375475883483887e-02,9.154813736677169800e-02,6.936279684305191040e-02
-1.169922798871994019e-01,1.326983422040939331e-01,5.566779896616935730e-02,6.298007443547248840e-03,6.081508006900548935e-03,-1.422238443046808243e-02,7.346155494451522827e-02,-2.600859478116035461e-02,-4.595984145998954773e-02,-4.387972876429557800e-02,-3.979460150003433228e-02,1.064322367310523987e-01,7.887768745422363281e-02,-4.084078595042228699e-03,4.715466871857643127e-02,-2.942871116101741791e-02,-1.112055331468582153e-01,-1.138931233435869217e-02
-5.391859412193298340e-01,4.603043496608734131e-01,-2.414117455482482910e-01,-1.120100542902946472e-01,-3.218904435634613037e-01,-4.328801929950714111e-01,-3.325557410717010498e-01,5.115768685936927795e-02,7.453050930052995682e-03,-2.232006937265396118e-01,-3.026185631752014160e-01,1.484097093343734741e-01,3.952711224555969238e-01,-1.475515365600585938e-01,3.743759989738464355e-01,3.420989513397216797e-01,1.061700051650404930e-03,-5.720886588096618652e-01
-3.037419617176055908e-01,2.323416173458099365e-01,-2.691796123981475830e-01,1.044749617576599121e-01,-2.283695489168167114e-01,-1.300529092550277710e-01,-1.007438376545906067e-01,4.204544126987457275e-01,-2.866752743721008301e-01,-8.350940048694610596e-02,-4.330301582813262939e-01,5.900268554687500000e-01,1.545939594507217407e-01,-4.080791175365447998e-01,-2.431501895189285278e-01,3.990339636802673340e-01,1.277457475662231445e-01,1.309898793697357178e-01
-3.162466883659362793e-01,6.261855363845825195e-01,-6.926936507225036621e-01,4.208903014659881592e-01,-7.908840179443359375e-01,-2.652679383754730225e-01,-1.378693729639053345e-01,3.553004562854766846e-01,-1.664903014898300171e-01,-6.241608858108520508e-01,-2.601261138916015625e-01,3.807374238967895508e-01,1.407350450754165649e-01,-6.708338856697082520e-01,-1.170153170824050903e-01,8.323863148689270020e-02,4.657552018761634827e-02,-5.530381202697753906e-02
-2.378188371658325195e-01,5.107033848762512207e-01,-5.375481843948364258e-01,3.993718326091766357e-01,-3.840630650520324707e-01,-2.868327498435974121e-01,-3.592336177825927734e-02,4.444836080074310303e-02,1.002282556146383286e-02,-4.642558991909027100e-01,-1.487025171518325806e-01,4.833783954381942749e-02,2.894882299005985260e-02,-5.067020654678344727e-01,1.242244392633438110e-01,7.404807489365339279e-03,2.022801041603088379e-01,-3.341202735900878906e-01
1.217006146907806396e-02,1.164822559803724289e-02,-9.563252329826354980e-02,-6.959798187017440796e-02,-2.587982825934886932e-02,3.055808879435062408e-02,9.060641378164291382e-02,-9.613787382841110229e-02,5.084307491779327393e-02,-1.747824698686599731e-01,9.596084058284759521e-02,-2.514686621725559235e-02,-4.733390361070632935e-02,-1.023597568273544312e-01,8.311435580253601074e-02,1.646479777991771698e-02,-7.486159354448318481e-02,-3.226589560508728027e-01
-9.950279444456100464e-02,1.480969935655593872e-01,-1.726887673139572144e-01,9.748888015747070312e-02,-1.707170903682708740e-01,-6.963998824357986450e-02,-1.184432879090309143e-01,1.274733990430831909e-01,2.333038952201604843e-03,-1.899992525577545166e-01,-1.130988001823425293e-01,1.648731976747512817e-01,5.833948403596878052e-02,-1.505778729915618896e-01,3.126305714249610901e-02,-6.243614107370376587e-02,-2.444212138652801514e-02,-1.988548785448074341e-01
-3.240792751312255859e-01,3.907100260257720947e-01,-3.372893035411834717e-01,2.926697432994842529e-01,-2.262208163738250732e-01,-2.610538899898529053e-01,-1.242802571505308151e-02,1.906678974628448486e-01,-4.495703801512718201e-02,-2.193266749382019043e-01,-2.332128286361694336e-01,7.569737732410430908e-02,5.833525955677032471e-02,-4.251622855663299561e-01,4.384984448552131653e-02,4.698253795504570007e-02,3.550884723663330078e-01,-2.857685983180999756e-01
