7.445062696933746338e-02,-4.648048058152198792e-02,8.829163759946823120e-02,2.158680409193038940e-01,-1.855254769325256348e-01,-3.793367147445678711e-01,1.042071506381034851e-01,-3.863495215773582458e-02,9.548775851726531982e-02,9.622745215892791748e-02,-2.696739137172698975e-01,-4.873557984828948975e-01,-2.642517387866973877e-01,-1.497996038324345136e-07,-2.667431533336639404e-01,-2.671185731887817383e-01,-2.686726152896881104e-01,-4.314607679843902588e-01,7.743264734745025635e-02
-1.319778263568878174e-01,5.146181676536798477e-03,1.574075222015380859e-01,1.827668696641921997e-01,-6.609228253364562988e-02,-2.196549922227859497e-01,1.582322269678115845e-01,1.723938994109630585e-02,1.433898508548736572e-01,3.950387537479400635e-01,-4.544535279273986816e-01,-5.797010660171508789e-01,-4.706634581089019775e-01,-1.788672250313538825e-07,-4.720743298530578613e-01,-4.744473099708557129e-01,-4.782178401947021484e-01,-1.691602021455764771e-01,8.612578362226486206e-02
1.098099946975708008e-01,2.798930509015917778e-03,1.905009746551513672e-01,1.974381506443023682e-01,-1.241020262241363525e-01,-4.080721735954284668e-01,2.650914788246154785e-01,2.834101021289825439e-02,2.720710039138793945e-01,2.989091873168945312e-01,-3.590489029884338379e-01,-3.992162048816680908e-01,-3.538937866687774658e-01,3.693398298310057726e-08,-3.558914959430694580e-01,-3.549092710018157959e-01,-3.558581769466400146e-01,-2.752510309219360352e-01,5.220071077346801758e-01
-1.186745390295982361e-01,4.689843859523534775e-03,-1.181268598884344101e-02,-1.069497466087341309e-01,-2.524692714214324951e-01,-6.090124249458312988e-01,-1.911037229001522064e-02,2.683154540136456490e-03,-1.237854547798633575e-02,3.168232142925262451e-01,-1.809282302856445312e-01,4.147651493549346924e-01,-9.100414067506790161e-02,-1.113515111228480237e-07,-9.068627655506134033e-02,-9.219986945390701294e-02,-9.363511204719543457e-02,-5.222610235214233398e-01,8.165328502655029297e-01
-1.218745931982994080e-01,-1.367653757333755493e-01,-5.862268060445785522e-02,-5.710410326719284058e-02,-1.792197823524475098e-01,-2.962509691715240479e-01,-5.492255464196205139e-02,-1.270455569028854370e-01,-5.509449169039726257e-02,7.776709645986557007e-02,-4.642640650272369385e-01,-6.586614847183227539e-01,-4.750553071498870850e-01,-4.057252667166721949e-08,-4.754977822303771973e-01,-4.790246188640594482e-01,-4.838178753852844238e-01,-5.388947725296020508e-01,-2.077446877956390381e-01
1.748609170317649841e-02,-7.661752402782440186e-02,4.237090796232223511e-02,8.970020711421966553e-02,-6.519379466772079468e-02,-1.552914977073669434e-01,6.541629880666732788e-02,-4.956393688917160034e-02,6.203668192028999329e-02,2.872259020805358887e-01,-3.131045103073120117e-01,-4.515355229377746582e-01,-3.239854276180267334e-01,7.218341835368846660e-08,-3.263005018234252930e-01,-3.269730806350708008e-01,-3.304912149906158447e-01,1.686520292423665524e-03,-8.502292633056640625e-02
1.612220257520675659e-01,1.370831858366727829e-02,7.154791057109832764e-02,1.472331881523132324e-01,-8.817133307456970215e-02,-1.948301941156387329e-01,8.702220022678375244e-02,3.352817520499229431e-02,1.074948459863662720e-01,4.566472768783569336e-01,-1.138480454683303833e-01,-3.559848964214324951e-01,-8.957979828119277954e-02,3.402775234917498892e-07,-9.102693945169448853e-02,-9.118217229843139648e-02,-9.158863872289657593e-02,2.676641009747982025e-02,3.957095742225646973e-01
-2.945102751255035400e-02,1.485880613327026367e-01,1.471671611070632935e-01,5.397999193519353867e-03,1.581418961286544800e-01,-4.612905532121658325e-02,2.227313816547393799e-01,1.840266883373260498e-01,2.348918318748474121e-01,2.844358980655670166e-01,-2.799135819077491760e-02,-2.384080179035663605e-02,-4.087883979082107544e-02,1.800137567897763802e-07,-4.136452823877334595e-02,-4.026026278734207153e-02,-3.953208401799201965e-02,-1.969819217920303345e-01,5.593156218528747559e-01
3.547238186001777649e-02,7.143324613571166992e-02,1.347148418426513672e-01,1.795857101678848267e-01,4.443512484431266785e-02,-3.779555112123489380e-02,1.290947794914245605e-01,6.910362839698791504e-02,1.254275739192962646e-01,5.116677656769752502e-02,9.363268315792083740e-02,9.797883778810501099e-02,8.496292680501937866e-02,1.965777585155592533e-08,8.472899347543716431e-02,8.509810268878936768e-02,8.607637882232666016e-02,1.505046933889389038e-01,5.246036648750305176e-01
1.210125312209129333e-01,-1.505686342716217041e-01,-1.093626618385314941e-01,-4.945729300379753113e-02,-2.791396677494049072e-01,-4.210848510265350342e-01,-1.170605644583702087e-01,-1.297192573547363281e-01,-9.467259794473648071e-02,3.408199548721313477e-01,-1.617655307054519653e-01,-1.551970243453979492e-01,-1.411731690168380737e-01,-2.366038955869953497e-07,-1.435350328683853149e-01,-1.460625380277633667e-01,-1.514570713043212891e-01,-4.337662458419799805e-01,2.187178134918212891e-01
-1.606486923992633820e-02,-9.140807203948497772e-03,-4.093529284000396729e-02,-8.259385079145431519e-02,1.746201813220977783e-01,8.105688542127609253e-02,1.365204341709613800e-02,2.229786105453968048e-02,3.419103473424911499e-02,-1.454503387212753296e-01,-7.050573825836181641e-02,-2.423189431428909302e-01,-7.444971799850463867e-02,-8.925464101139368722e-08,-7.556569576263427734e-02,-7.419916242361068726e-02,-7.442300021648406982e-02,2.430509328842163086e-01,4.157555699348449707e-01
-3.384665027260780334e-02,8.158870041370391846e-03,6.601813435554504395e-02,2.944125048816204071e-02,7.044902443885803223e-02,-4.124489054083824158e-02,7.857953757047653198e-02,2.011328749358654022e-02,8.405446261167526245e-02,2.836677730083465576e-01,-6.449925154447555542e-02,-8.642314374446868896e-02,-7.182356715202331543e-02,9.218921803721968899e-08,-7.207079976797103882e-02,-7.168307155370712280e-02,-7.087517529726028442e-02,1.942712366580963135e-01,1.878775954246520996e-01
