-1.264019589871168137e-02,2.615882456302642822e-01,1.409236434847116470e-02,-4.907461255788803101e-02,-2.941940352320671082e-02,-3.364525735378265381e-02,-4.341094195842742920e-02,-4.548277705907821655e-02,-5.647487938404083252e-02,-6.867355108261108398e-02,-7.140593975782394409e-02,-7.098115980625152588e-02,-6.786078214645385742e-02,-8.305071294307708740e-02,-1.015132218599319458e-01,-1.192623749375343323e-01,-1.444555371999740601e-01,-1.397847533226013184e-01,-1.121585518121719360e-01,-2.774196267127990723e-01
2.398923505097627640e-03,2.707822918891906738e-01,5.393869057297706604e-02,-1.542110554873943329e-02,6.524300668388605118e-03,-3.544893115758895874e-03,-1.380832400172948837e-02,-2.085085771977901459e-02,-3.985992074012756348e-02,-5.247302353382110596e-02,-5.839972570538520813e-02,-5.849756672978401184e-02,-5.523595586419105530e-02,-7.158089429140090942e-02,-9.800376743078231812e-02,-1.160232201218605042e-01,-1.351775825023651123e-01,-1.260705590248107910e-01,-9.316675364971160889e-02,-2.602944970130920410e-01
2.271387958899140358e-03,2.729239165782928467e-01,5.146067589521408081e-02,-1.746779680252075195e-02,4.338193684816360474e-03,-5.804830696433782578e-03,-1.629601605236530304e-02,-2.278452552855014801e-02,-4.010072350502014160e-02,-5.217960849404335022e-02,-5.831205844879150391e-02,-5.842180550098419189e-02,-5.615463480353355408e-02,-7.260900735855102539e-02,-9.791019558906555176e-02,-1.151222586631774902e-01,-1.341056376695632935e-01,-1.265218704938888550e-01,-9.347134828567504883e-02,-2.607973814010620117e-01
2.204387215897440910e-03,2.069591730833053589e-01,1.580422073602676392e-01,3.379472717642784119e-02,8.087552338838577271e-02,7.365826517343521118e-02,6.985028833150863647e-02,7.051400840282440186e-02,7.625570148229598999e-02,7.389387488365173340e-02,4.150745272636413574e-02,-5.265229567885398865e-02,-1.484604030847549438e-01,-1.288582980632781982e-01,-4.997840896248817444e-02,-4.489523544907569885e-02,-1.077738925814628601e-01,-1.664253622293472290e-01,-1.864507347345352173e-01,-3.967689275741577148e-01
9.190227137878537178e-05,2.547999620437622070e-01,4.958508536219596863e-02,-1.899229176342487335e-02,4.410302732139825821e-03,-5.805619526654481888e-03,-1.312176696956157684e-02,-1.984339952468872070e-02,-2.841197699308395386e-02,-4.778034240007400513e-02,-5.698863416910171509e-02,-5.784865468740463257e-02,-5.627842247486114502e-02,-6.846836209297180176e-02,-8.802177011966705322e-02,-1.080548167228698730e-01,-1.296934932470321655e-01,-1.194762364029884338e-01,-9.099716693162918091e-02,-2.579911351203918457e-01
-1.125929295085370541e-03,2.491406947374343872e-01,1.571502769365906715e-03,-5.914841964840888977e-02,-4.186486452817916870e-02,-4.524106904864311218e-02,-5.426980927586555481e-02,-5.675033852458000183e-02,-6.731601059436798096e-02,-8.188476413488388062e-02,-9.305668622255325317e-02,-9.977663308382034302e-02,-9.303438663482666016e-02,-1.009120121598243713e-01,-1.127075254917144775e-01,-1.233141198754310608e-01,-1.350339949131011963e-01,-1.286741644144058228e-01,-1.053551882505416870e-01,-2.744451165199279785e-01
-2.920057252049446106e-02,2.639602422714233398e-01,5.152193084359169006e-02,-1.702154427766799927e-02,5.305454134941101074e-03,-3.340309718623757362e-03,-1.223530061542987823e-02,-2.393725328147411346e-02,-3.799260780215263367e-02,-5.031940713524818420e-02,-5.446424707770347595e-02,-5.356771871447563171e-02,-5.246631801128387451e-02,-7.257447391748428345e-02,-9.674063324928283691e-02,-1.172433048486709595e-01,-1.393418014049530029e-01,-1.313302963972091675e-01,-9.803362190723419189e-02,-2.662572562694549561e-01
-5.360385403037071228e-04,2.362961173057556152e-01,1.520875934511423111e-02,-4.789365455508232117e-02,-3.295586630702018738e-02,-4.012615606188774109e-02,-4.952041059732437134e-02,-6.318690627813339233e-02,-8.033757656812667847e-02,-9.206044673919677734e-02,-9.743025153875350952e-02,-9.853292256593704224e-02,-8.950775861740112305e-02,-9.585800766944885254e-02,-1.031962558627128601e-01,-1.053717583417892456e-01,-1.154915988445281982e-01,-1.059996411204338074e-01,-8.232092857360839844e-02,-2.507024407386779785e-01
-4.393684677779674530e-03,2.623006105422973633e-01,4.842614009976387024e-02,-1.949360407888889313e-02,2.394296228885650635e-03,-6.870624609291553497e-03,-1.493485178798437119e-02,-2.733986079692840576e-02,-4.309327527880668640e-02,-5.527172237634658813e-02,-6.032999232411384583e-02,-5.911444127559661865e-02,-5.629032477736473083e-02,-7.532057911157608032e-02,-1.007358506321907043e-01,-1.185414716601371765e-01,-1.387214809656143188e-01,-1.289816796779632568e-01,-9.665432572364807129e-02,-2.645372152328491211e-01
-6.058619357645511627e-03,2.453107684850692749e-01,1.094088703393936157e-02,-5.420039221644401550e-02,-4.915282130241394043e-02,-5.663200095295906067e-02,-6.568586081266403198e-02,-7.075196504592895508e-02,-8.390745520591735840e-02,-1.006897240877151489e-01,-1.136383414268493652e-01,-1.227063238620758057e-01,-1.150342971086502075e-01,-1.156952157616615295e-01,-1.191810220479965210e-01,-1.216393709182739258e-01,-1.288880407810211182e-01,-1.203986406326293945e-01,-9.611952304840087891e-02,-2.649206519126892090e-01
