-1.928671449422836304e-01,1.348236352205276489e-01,-1.115028038620948792e-01,-1.122607886791229248e-01,-1.136393398046493530e-01,-1.089801713824272156e-01,-1.037915125489234924e-01,-9.590749442577362061e-02,-8.086654543876647949e-02,-6.494742631912231445e-02,-6.180191040039062500e-02,-3.227551281452178955e-02,1.241084467619657516e-02,5.221707746386528015e-02,1.015146225690841675e-01,1.456348747014999390e-01,1.787731349468231201e-01,2.147342711687088013e-01,2.503793239593505859e-01,2.838014662265777588e-01
1.078008115291595459e-01,2.277012616395950317e-01,1.206227540969848633e-01,8.694343268871307373e-02,4.830578342080116272e-02,8.871627040207386017e-03,-2.877464331686496735e-02,-6.020196154713630676e-02,-7.725507766008377075e-02,-8.519742637872695923e-02,-8.362181484699249268e-02,-7.120237499475479126e-02,-5.061404034495353699e-02,-2.406378090381622314e-02,1.387867052108049393e-02,6.283880770206451416e-02,1.211626529693603516e-01,1.915412098169326782e-01,2.658929824829101562e-01,3.466852307319641113e-01
-3.384529426693916321e-02,-8.581393398344516754e-03,-1.821025013923645020e-01,-1.671344786882400513e-01,-1.504272073507308960e-01,-1.241988539695739746e-01,-9.555518627166748047e-02,-8.308866620063781738e-02,-6.554701179265975952e-02,-5.251423642039299011e-02,-4.659179225564002991e-02,-3.836321085691452026e-02,-3.143934532999992371e-02,-2.685430832207202911e-02,-1.915281265974044800e-02,-9.212079457938671112e-03,-1.003562845289707184e-02,-1.287589035928249359e-02,-1.672441884875297546e-02,-2.129126340150833130e-02
-2.523875534534454346e-01,-1.389173865318298340e-01,-1.291535496711730957e-01,-1.176566481590270996e-01,-1.035861149430274963e-01,-9.557166695594787598e-02,-9.086171537637710571e-02,-8.579617738723754883e-02,-8.799535781145095825e-02,-8.721744269132614136e-02,-8.288883417844772339e-02,-7.427944988012313843e-02,-6.992464512586593628e-02,-6.383458524942398071e-02,-5.823908746242523193e-02,-5.392693355679512024e-02,-6.290939450263977051e-02,-7.409054785966873169e-02,-9.266750514507293701e-02,-1.204571053385734558e-01
-1.961718648672103882e-01,8.428907312918454409e-05,-5.051797628402709961e-01,-4.552788138389587402e-01,-3.910832107067108154e-01,-3.182254731655120850e-01,-2.445447444915771484e-01,-1.829338818788528442e-01,-1.375579386949539185e-01,-1.046928092837333679e-01,-7.599873095750808716e-02,-4.307487234473228455e-02,-9.111643768846988678e-03,1.723140478134155273e-02,4.164154827594757080e-02,6.728823482990264893e-02,8.816596865653991699e-02,9.993528574705123901e-02,1.104979813098907471e-01,1.261106431484222412e-01
-2.656086385250091553e-01,-1.355395466089248657e-01,-1.329126805067062378e-01,-1.196205243468284607e-01,-1.063136458396911621e-01,-9.671665728092193604e-02,-8.898638188838958740e-02,-8.103794604539871216e-02,-7.312216609716415405e-02,-6.732326000928878784e-02,-6.078632548451423645e-02,-4.964542761445045471e-02,-3.829023987054824829e-02,-2.812659554183483124e-02,-1.536661013960838318e-02,-3.957365639507770538e-03,-4.929509945213794708e-03,-1.577475294470787048e-02,-2.695888094604015350e-02,-1.980555243790149689e-02
-3.365206532180309296e-03,-1.908858492970466614e-02,-1.907054148614406586e-02,-2.066670358180999756e-02,-2.060036174952983856e-02,-2.145312540233135223e-02,-2.617576904594898224e-02,-3.379150480031967163e-02,-3.839539363980293274e-02,-4.274461790919303894e-02,-4.877912253141403198e-02,-4.935950785875320435e-02,-5.059587582945823669e-02,-5.594979599118232727e-02,-6.040849909186363220e-02,-6.291099637746810913e-02,-5.944417417049407959e-02,-6.625451892614364624e-02,-7.169921696186065674e-02,-7.522652298212051392e-02
-1.707945764064788818e-01,2.548783719539642334e-01,6.750717759132385254e-02,5.291619896888732910e-02,4.343296214938163757e-02,3.238241374492645264e-02,2.442629821598529816e-02,2.394820749759674072e-02,2.714645303785800934e-02,4.551070928573608398e-02,6.082776933908462524e-02,6.656841188669204712e-02,7.469069212675094604e-02,9.296475350856781006e-02,1.141414493322372437e-01,1.376458406448364258e-01,1.667430698871612549e-01,1.954562664031982422e-01,2.242059707641601562e-01,2.523130178451538086e-01
-2.350302040576934814e-02,3.681062534451484680e-02,-2.544366121292114258e-01,-2.428710460662841797e-01,-2.286503911018371582e-01,-2.118422240018844604e-01,-1.923807263374328613e-01,-1.731502711772918701e-01,-1.523019820451736450e-01,-1.254331916570663452e-01,-9.850777685642242432e-02,-7.257511466741561890e-02,-4.328803718090057373e-02,-1.989933662116527557e-02,4.829710815101861954e-03,3.033658117055892944e-02,5.591720342636108398e-02,7.156646251678466797e-02,9.101624786853790283e-02,1.061822250485420227e-01
-2.603335976600646973e-01,-1.439857631921768188e-01,-1.363517045974731445e-01,-1.221513524651527405e-01,-1.080384477972984314e-01,-9.718211740255355835e-02,-8.669067174196243286e-02,-7.747857272624969482e-02,-7.099410146474838257e-02,-6.250384449958801270e-02,-5.556048825383186340e-02,-4.346738755702972412e-02,-3.186840191483497620e-02,-2.083802036941051483e-02,-8.357215672731399536e-03,2.010571770370006561e-03,9.578905301168560982e-04,-9.335785172879695892e-03,-2.675903774797916412e-02,-1.128968317061662674e-02
