3.219207376241683960e-02,7.305087149143218994e-02,2.157255560159683228e-01,2.032841593027114868e-01,1.485653221607208252e-01,-3.624278586357831955e-03,-1.804712265729904175e-01,2.542540244758129120e-02,-1.973764598369598389e-01,-1.693562120199203491e-01,-1.798321902751922607e-01,1.470586061477661133e-01,1.819844692945480347e-01,-6.507968157529830933e-02,8.589547872543334961e-02,-1.010315269231796265e-01
-9.819008409976959229e-02,-2.830989658832550049e-03,-1.100921723991632462e-02,2.139778584241867065e-01,6.927378475666046143e-02,6.834553554654121399e-03,-1.932250857353210449e-01,1.923254132270812988e-01,-2.247601300477981567e-01,-1.132715642452239990e-01,-2.010297179222106934e-01,1.748160272836685181e-01,1.063664928078651428e-01,-1.261657029390335083e-01,-1.246687211096286774e-02,1.056499034166336060e-01
2.505545318126678467e-01,-3.192266225814819336e-01,4.709995090961456299e-01,-4.037775844335556030e-02,1.588189452886581421e-01,2.629362046718597412e-01,-6.176390126347541809e-02,3.177205845713615417e-02,-7.748956978321075439e-02,1.071758717298507690e-01,9.826722741127014160e-02,5.654712021350860596e-02,-1.500114202499389648e-01,-1.318849530071020126e-02,-5.975815653800964355e-02,-3.391584455966949463e-01
-1.985786259174346924e-01,3.166047334671020508e-01,-2.992482483386993408e-01,6.813476234674453735e-02,-1.515949368476867676e-01,-3.120332062244415283e-01,-3.314356207847595215e-01,1.472899168729782104e-01,-2.564686834812164307e-01,-8.434833586215972900e-02,-3.566147387027740479e-01,2.885002195835113525e-01,3.259093165397644043e-01,-1.762891560792922974e-01,-4.907203093171119690e-02,3.396263122558593750e-01
1.677380651235580444e-01,-3.489260077476501465e-01,3.257980048656463623e-01,-7.656384259462356567e-02,5.784337520599365234e-01,3.560897707939147949e-01,-2.169801443815231323e-01,2.306191027164459229e-01,-3.147037625312805176e-01,-4.809932038187980652e-02,-2.920452654361724854e-01,3.620013892650604248e-01,-5.465956032276153564e-02,-1.998808234930038452e-02,-1.705730855464935303e-01,-4.298505559563636780e-02
-7.021665573120117188e-02,-1.061262376606464386e-02,9.460173547267913818e-02,7.780322432518005371e-02,1.341100782155990601e-01,4.041857644915580750e-02,-2.174020558595657349e-01,1.650604754686355591e-01,-2.747031450271606445e-01,-1.221321821212768555e-01,-1.781620383262634277e-01,2.396135181188583374e-01,1.325923800468444824e-01,-1.587236672639846802e-01,-4.550312459468841553e-02,5.171429738402366638e-02
-2.863916158676147461e-01,2.530155777931213379e-01,-3.292632997035980225e-01,4.189198315143585205e-01,-2.204686999320983887e-01,-3.176321983337402344e-01,-1.433442533016204834e-01,-2.308654598891735077e-02,4.296220466494560242e-02,-3.818365037441253662e-01,-2.178717590868473053e-02,1.795943081378936768e-02,1.129639893770217896e-01,-1.674842834472656250e-01,1.785170584917068481e-01,1.054171323776245117e-01
-3.891519606113433838e-01,2.416182458400726318e-01,-1.426746100187301636e-01,2.460405081510543823e-01,-1.617279201745986938e-01,-2.909854352474212646e-01,-1.987983137369155884e-01,9.086547046899795532e-02,-1.239907369017601013e-01,-2.104662805795669556e-01,-2.181506752967834473e-01,1.678266972303390503e-01,3.102738857269287109e-01,-2.743006348609924316e-01,1.242242678999900818e-01,1.880672425031661987e-01
-2.656956315040588379e-01,1.635211408138275146e-01,-1.585288196802139282e-01,1.953544467687606812e-01,-1.863838285207748413e-01,-1.910902410745620728e-01,-1.338905841112136841e-01,1.602708250284194946e-01,-1.365330368280410767e-01,-1.160566210746765137e-01,-1.718400120735168457e-01,1.374291330575942993e-01,1.721036732196807861e-01,-1.825066953897476196e-01,4.964626953005790710e-02,2.479682862758636475e-01
-1.294181495904922485e-01,1.020782068371772766e-01,-8.734995126724243164e-02,2.157401144504547119e-01,5.017284303903579712e-02,-1.888075321912765503e-01,-1.271739304065704346e-01,-7.754082791507244110e-03,-4.739797487854957581e-02,-7.564150728285312653e-03,-1.848378181457519531e-01,3.432475030422210693e-02,8.252567052841186523e-02,-6.185834854841232300e-02,6.155492737889289856e-02,-5.178273189812898636e-03
5.736720748245716095e-03,2.126052789390087128e-02,1.338517572730779648e-02,3.309719562530517578e-01,-3.637865558266639709e-02,-3.860744461417198181e-02,-1.357434988021850586e-01,1.020207405090332031e-01,-5.683902651071548462e-02,-1.291081309318542480e-01,-6.361805368214845657e-03,-2.287511900067329407e-02,9.306715219281613827e-04,1.469519082456827164e-02,4.783759638667106628e-02,4.723528772592544556e-02
-1.176753565669059753e-01,1.094962134957313538e-01,-1.065294146537780762e-01,2.639998197555541992e-01,-1.416445225477218628e-01,-1.175271421670913696e-01,-7.225406169891357422e-02,1.458141058683395386e-01,-8.612373471260070801e-02,-4.772281274199485779e-02,-1.306191980838775635e-01,8.770346641540527344e-02,1.210581511259078979e-01,-9.458469599485397339e-02,6.060566753149032593e-02,2.737919986248016357e-01
-6.271285563707351685e-02,3.606168553233146667e-02,3.084729239344596863e-02,2.699082493782043457e-01,6.188967078924179077e-02,-3.237495943903923035e-02,-1.428391933441162109e-01,1.678469479084014893e-01,-1.592950224876403809e-01,-8.157300949096679688e-02,-1.148466169834136963e-01,1.013871654868125916e-01,9.867522865533828735e-02,-1.057541817426681519e-01,1.018112059682607651e-02,8.291869610548019409e-02
